CategoryID	CategoryName	Name	Value	MinValues	MaxValues	SelectionMode	VariationSpecifics	ParentName	ParentValue
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Yamaha	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Yanagisawa	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	MPN	Does Not Apply	1	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Type	Alto	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Type	Baritone/Bass	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Type	Soprano	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Type	Tenor	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Skill Level	Beginner	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Skill Level	Intermediate	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Skill Level	Professional	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Skill Level	Children	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Amber Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Black Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Black Nickel-Plated	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Blue Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Brass Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Clear Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Gold Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Gold-Plated	0	1	FreeText		
